47 48 2 10 6 1
72 25 8 10 9 2
17 9 8 7 6 1
12 63 3 7 7 1
16 53 6 7 6 2
44 40 8 5 7 1
66 24 7 10 6 1
56 69 8 10 7 1
76 20 8 3 9 1
5 49 10 3 2 1
45 31 8 9 3 2
37 13 4 1 7 2
24 11 5 10 8 1
46 49 8 1 4 2
41 7 6 2 10 3
74 42 9 9 2 1
34 58 7 7 6 2
14 3 8 5 3 1
35 58 9 2 8 1
29 5 3 2 10 1
80 57 2 8 3 2
15 17 6 3 6 1
46 34 2 7 4 2
33 13 6 10 3 3
27 46 8 10 9 1
69 18 4 6 2 3
71 76 9 3 9 1
18 73 9 5 5 2
4 31 8 9 3 3
20 15 10 3 6 1
60 35 9 4 9 2
61 48 3 6 6 2
45 5 6 1 5 1
11 43 7 8 10 2
75 18 9 1 4 1
45 13 6 5 10 3
50 39 5 10 10 2
17 17 8 10 10 1
9 41 2 9 7 1
13 2 9 5 8 3
47 73 5 5 4 1
65 45 4 3 6 2
34 58 8 5 2 1
45 36 4 10 5 1
76 37 5 8 8 1
30 79 4 6 8 1
21 18 6 2 4 2
3 60 8 2 4 1
76 8 9 5 2 1
75 49 6 10 8 1
33 64 10 8 9 1
70 59 6 8 10 3
26 15 8 8 9 3
13 46 2 8 8 3
69 17 6 5 6 1
57 52 8 9 6 2
13 42 5 5 7 2
18 31 5 7 5 3
50 53 8 6 7 2
27 50 6 8 9 1
22 16 10 6 3 1
41 75 7 3 2 1
77 73 5 7 2 3
71 1 6 3 5 3
27 30 2 1 5 1
30 58 8 7 7 1
12 76 5 6 8 1
18 33 10 5 6 3
51 26 9 8 10 3
43 15 5 9 6 2
47 27 8 8 2 2
27 49 9 8 2 1
13 61 9 9 8 2
3 75 4 10 3 1
76 58 6 9 6 2
27 31 9 3 10 2
69 50 10 9 5 2
28 13 4 1 10 1
10 1 3 7 3 3
18 60 6 6 8 1
78 18 3 3 8 3
69 28 8 7 5 1
17 2 6 9 3 1
51 5 2 8 2 3
67 72 4 7 4 2
31 66 9 7 7 3
36 8 4 3 4 2
53 33 6 8 6 1
40 2 7 1 2 2
47 12 4 10 2 2
67 7 6 1 10 1
51 15 8 10 8 3
58 2 6 3 6 3
8 64 5 3 5 3
67 61 8 9 3 1
42 16 5 4 9 2
67 44 9 4 6 2
78 74 7 6 7 2
7 45 3 8 8 1
37 12 5 9 5 2
46 38 3 5 7 2
36 15 9 6 8 1
69 16 4 10 8 2
21 46 4 2 6 3
42 79 9 9 4 3
53 66 10 9 8 2
29 76 6 3 9 1
10 10 3 1 7 2
69 15 8 6 7 2
66 67 4 1 2 2
73 75 2 2 4 1
61 55 5 4 9 2
62 26 4 10 7 1
7 3 8 7 6 2
54 76 5 2 10 1
26 8 4 3 7 1
77 4 10 3 8 3
12 59 8 7 7 3
76 66 4 4 9 3
26 39 5 8 2 3
29 11 8 9 9 1
29 18 7 4 6 1
32 74 5 2 2 2
54 65 2 3 4 1
25 21 5 3 2 2
24 43 7 8 4 1
61 28 5 6 9 2
68 30 5 1 2 3
59 61 10 8 7 2
40 35 3 7 6 1
21 68 5 3 10 3
26 36 6 1 5 2
38 44 9 9 5 3
69 72 10 1 5 3
77 31 4 7 3 1
78 16 4 3 8 3
32 31 7 7 10 1
26 78 9 5 5 1
59 62 10 4 9 2
19 46 6 2 9 3
51 43 10 3 9 3
45 61 9 4 9 2
20 10 3 7 6 1
43 17 5 7 5 1
19 55 7 8 6 2
56 75 10 5 4 2
54 70 3 5 2 2
55 6 7 1 4 2
4 50 6 2 7 1
24 45 8 4 7 2
11 59 4 9 6 3
36 35 6 4 8 2
12 51 6 2 10 1
58 14 3 8 7 2
17 65 4 4 4 3
33 34 5 10 9 1
4 57 10 3 2 1
29 67 10 8 8 2
76 67 4 10 3 1
51 61 10 2 8 1
9 33 9 1 7 1
79 6 4 10 2 3
29 60 10 9 10 3
60 45 6 4 2 3
33 5 7 9 6 3
41 14 3 3 3 2
9 28 5 5 3 2
51 2 10 6 8 2
78 7 2 6 8 2
51 15 2 6 10 2
57 29 2 5 5 3
13 12 7 5 7 1
68 32 6 1 9 2
10 41 2 6 3 1
67 29 6 2 7 1
37 34 7 6 8 2
16 68 2 4 7 2
23 21 6 8 4 3
40 27 7 2 2 3
10 18 9 6 5 3
21 14 7 1 2 3
75 49 5 8 6 1
2 42 7 3 6 3
30 56 6 5 5 2
70 18 5 6 6 2
33 74 5 9 8 1
67 36 9 3 3 3
48 17 5 7 10 1
8 41 10 1 5 2
80 10 2 8 7 1
78 78 4 3 6 2
16 66 6 7 4 1
14 13 10 1 6 3
43 47 3 9 8 2
44 33 8 2 8 3
11 40 4 10 2 1
16 20 10 1 4 2
74 16 9 3 3 2
23 6 4 4 2 1
63 76 6 5 2 2
10 75 6 8 4 1
78 59 2 5 5 1
52 74 2 1 3 2
3 74 10 10 6 3
48 71 10 8 9 2
56 33 8 1 4 3
21 19 3 4 6 1
62 52 8 3 9 1
73 37 8 4 8 2
41 25 6 7 9 3
21 39 7 5 3 2
27 28 2 4 10 3
9 77 8 2 5 3
67 38 4 9 7 3
51 79 8 10 8 3
77 63 7 2 3 1
6 64 5 7 5 3
18 54 5 7 9 1
44 60 6 1 8 2
54 68 3 6 9 3
59 15 7 6 4 1
59 11 3 9 10 2
12 2 9 7 7 1
36 39 9 2 4 3
13 41 8 7 6 3
79 5 8 7 10 3
17 46 7 6 9 2
79 67 6 5 8 1
33 30 7 6 2 3
62 74 2 8 4 2
78 34 8 5 9 3
6 22 7 6 8 2
48 61 2 2 2 3
47 68 5 4 9 3
47 37 3 7 9 3
56 58 7 7 6 3
67 22 4 3 5 2
72 76 6 6 8 3
2 63 3 7 2 1
75 14 2 2 10 3
78 77 5 2 6 1
67 63 7 8 6 3
68 49 6 8 3 1
74 29 8 10 5 1
10 61 10 1 8 2
36 73 5 5 4 3
39 30 10 8 9 2
78 35 8 5 9 2
67 65 6 8 5 2
22 18 5 10 10 2
47 12 7 7 7 2
38 36 3 2 9 3
6 7 4 5 8 3
63 52 7 2 7 2
57 51 10 1 8 1
76 43 3 2 3 2
9 6 2 3 10 2
3 60 4 8 3 1
38 50 2 5 4 2
38 20 4 10 7 2
55 15 3 6 10 3
45 40 2 10 7 1
2 48 7 8 6 1
80 15 2 10 7 1
46 39 7 2 8 2
28 39 7 8 2 2
72 51 5 4 7 3
39 76 6 1 9 3
49 30 5 4 4 3
46 1 4 3 8 2
49 27 2 7 8 2
17 48 2 9 8 3
46 50 5 6 4 2
51 56 6 6 9 1
75 50 9 1 2 2
16 47 3 4 9 1
34 39 4 5 7 1
49 64 3 3 6 1
67 68 2 1 5 1
25 22 6 4 10 3
67 77 9 7 5 2
63 28 2 1 2 3
19 73 2 8 4 1
60 76 6 10 5 2
60 43 6 4 2 1
28 4 3 2 9 3
42 3 5 3 6 1
39 12 6 10 7 3
23 22 7 4 10 3
58 31 4 2 7 2
17 74 2 7 10 1
64 51 7 10 2 1
59 42 2 6 9 1
57 17 6 7 5 3
13 78 8 3 8 2
26 70 9 10 10 3
58 5 6 4 6 3
22 22 9 5 10 3
18 64 5 7 10 1
15 56 2 2 10 3
14 61 2 9 4 3
8 45 6 8 5 3
24 2 6 10 3 3
34 26 9 4 5 2
71 25 9 2 8 1
70 38 8 9 4 2
78 36 9 10 7 3
62 44 2 10 5 2
23 9 2 2 10 3
39 5 4 3 7 1
34 2 5 10 6 2
54 32 4 5 8 3
13 4 7 6 4 2
51 27 5 5 5 2
35 20 10 6 2 1
75 43 4 2 7 3
36 53 9 3 8 1
35 74 8 4 4 3
20 24 9 10 9 3
66 15 7 9 6 2
79 60 10 3 2 1
60 39 5 10 10 3
3 67 2 2 4 1
14 66 6 6 9 2
49 13 4 2 5 3
9 37 9 4 7 1
67 22 6 7 5 3
33 14 4 2 8 2
50 8 7 1 2 3
77 1 5 6 6 3
54 68 3 4 6 1
23 59 9 5 5 2
41 43 4 6 9 3
22 36 5 10 4 2
53 22 7 2 2 1
44 70 3 1 7 2
39 49 6 7 4 2
57 75 3 1 6 2
49 10 7 8 9 2
40 69 3 5 8 1
26 41 4 7 4 3
23 5 9 6 3 1
77 23 7 7 4 1
42 36 6 4 2 1
12 57 7 9 7 1
6 66 9 4 4 1
34 55 7 4 10 3
18 9 7 4 5 2
80 25 2 10 5 3
80 29 7 7 10 2
49 49 3 9 3 3
10 53 4 6 7 1
80 62 9 8 4 1
34 61 9 10 10 2
9 42 10 2 2 2
67 63 9 8 6 3
41 13 5 4 9 3
50 28 8 4 8 2
21 7 4 1 3 3
61 75 8 5 6 1
66 1 8 4 3 2
20 13 7 3 3 1
6 1 3 1 4 1
75 24 7 9 3 3
2 38 4 1 9 2
44 25 8 6 8 1
3 28 2 8 9 3
79 30 10 6 5 1
76 14 4 6 8 3
62 18 7 1 9 3
78 63 2 7 9 2
63 17 6 10 6 2
34 27 6 5 5 2
48 32 3 5 5 3
61 9 6 10 7 3
67 19 5 6 2 3
35 54 5 3 9 1
36 57 7 3 3 2
74 14 10 4 9 2
27 7 2 1 4 3
39 77 3 4 5 3
65 7 9 7 6 3
36 31 7 5 8 2
24 78 3 4 5 1
4 24 4 5 6 3
15 16 5 4 8 2
10 53 5 7 2 2
50 74 10 3 3 1
2 64 4 7 3 2
16 28 10 5 3 1
54 25 2 3 2 1
43 54 10 3 5 1
17 66 4 5 6 2
46 43 5 4 6 1
26 51 4 10 2 1
71 41 9 5 2 3
79 37 8 7 2 1
35 39 8 6 2 1
19 77 5 2 3 2
69 58 4 8 4 2
71 69 10 8 4 2
72 9 3 3 6 2
37 59 2 5 4 3
56 53 2 3 2 2
46 58 7 2 2 3
40 66 2 3 7 2
51 42 7 10 5 2
47 60 10 7 7 2
32 34 4 2 2 1
5 2 9 6 9 2
3 25 9 3 3 2
25 1 2 3 4 1
44 65 2 2 3 2
65 76 5 7 8 3
53 9 6 5 7 1
64 53 9 9 3 3
5 6 8 4 10 1
66 51 2 5 10 3
7 70 9 10 2 3
36 67 6 5 5 2
17 76 3 8 4 2
45 73 10 1 6 1
27 35 8 5 5 1
72 27 4 9 5 1
45 61 9 2 10 2
20 75 10 7 7 3
52 78 4 10 9 2
31 22 7 5 3 2
45 14 6 4 6 1
41 61 5 2 2 3
64 21 3 9 9 2
5 39 5 4 4 2
2 2 5 8 8 1
51 75 10 4 6 1
15 54 2 3 9 2
20 47 6 5 10 1
9 14 2 1 4 2
32 50 8 10 4 2
2 64 9 6 10 1
19 63 4 1 6 2
33 18 5 3 5 1
11 13 9 3 2 1
19 14 10 5 4 2
24 64 9 1 9 1
4 6 5 7 9 3
42 75 9 3 8 1
56 35 10 10 4 3
27 36 3 5 5 2
56 71 6 1 9 3
35 19 3 3 5 2
38 68 3 6 7 3
14 24 5 4 10 1
68 4 7 10 7 2
47 65 6 9 9 3
79 73 2 8 7 1
63 73 2 10 2 1
24 19 5 4 5 1
11 52 7 8 9 3
4 29 2 3 8 2
47 57 2 2 7 2
36 9 7 4 2 2
29 44 8 8 10 1
18 76 6 8 5 3
11 64 5 4 10 1
11 1 9 6 6 1
57 28 3 9 2 1
74 69 3 10 10 1
3 7 6 7 7 2
77 35 7 9 4 1
27 42 6 8 5 3
22 2 2 4 2 2
73 42 9 4 3 3
10 58 10 3 7 2
66 27 5 8 5 3
57 23 7 10 3 1
37 26 2 10 7 1
4 46 5 4 8 3
73 2 8 4 5 1
68 46 8 1 10 3
11 49 7 6 6 1
75 45 2 1 9 2
13 58 10 2 4 3
11 18 5 1 3 3
50 58 4 6 5 2
8 55 2 9 8 1
23 14 8 7 10 1
41 45 4 3 4 3
19 62 4 8 9 1
57 64 7 7 10 2
11 43 6 8 8 3
67 31 6 5 9 1
70 28 9 6 8 1
45 22 3 1 7 1
16 29 7 9 2 3
73 48 4 8 7 2
60 63 8 7 10 2
25 46 6 6 5 3
4 38 4 4 7 3
59 72 3 7 10 2
78 35 6 10 8 3
79 44 2 6 10 2
45 20 9 5 8 2
18 53 7 1 9 2
37 2 9 10 9 3
14 7 3 9 2 2
49 70 10 7 10 3
13 15 4 9 7 3
33 5 6 6 5 3
19 1 8 9 6 1
42 54 8 1 5 1
14 39 8 8 10 2
25 68 9 3 6 3
45 16 8 8 7 3
51 10 9 4 9 2
5 65 4 5 5 1
47 38 2 8 5 1
78 22 7 10 9 1
22 74 9 9 5 3
71 50 6 4 3 3
27 38 5 1 3 3
42 10 2 2 10 2
69 77 9 9 3 2
58 68 3 5 2 1
79 57 4 10 6 1
25 57 6 10 2 2
78 60 9 2 7 2
66 54 10 5 10 2
49 34 10 9 4 1
15 13 7 9 9 2
25 41 9 7 10 3
10 78 7 7 9 3
35 66 8 7 4 2
35 45 5 3 9 1
74 34 3 5 9 3
20 72 3 7 3 2
34 42 7 8 8 3
14 77 6 1 7 1
10 28 4 5 4 1
50 38 4 6 7 2
28 49 4 1 5 2
41 36 4 1 7 2
14 36 7 3 5 2
23 31 7 3 10 3
9 57 4 6 6 1
74 48 2 5 6 2
10 71 9 10 10 1
77 8 5 2 7 1
79 2 6 1 9 2
17 17 4 6 7 3
26 37 6 3 9 2
30 20 5 10 4 3
3 28 10 7 10 2
66 26 9 3 6 2
78 21 5 3 3 3
31 53 7 1 3 2
22 58 6 7 2 3
76 69 6 9 9 2
46 12 5 6 10 3
38 7 9 6 7 2
56 30 9 8 5 3
77 5 10 3 5 2
19 53 10 6 9 1
50 75 4 10 4 2
78 73 10 8 10 2
40 30 7 10 6 1
27 28 8 3 5 1
15 59 8 7 2 1
75 45 10 3 10 3
38 70 10 4 7 2
2 46 2 8 7 2
7 13 2 8 10 3
67 70 3 7 2 3
26 62 4 7 4 1
79 8 9 9 7 2
79 3 2 6 10 3
54 56 10 3 9 1
16 27 4 6 9 1
48 58 9 9 10 3
23 22 8 6 4 2
15 43 5 7 3 3
49 70 8 8 7 2
12 39 8 5 6 3
33 5 9 8 3 3
61 59 7 2 2 2
76 72 6 10 6 3
33 21 2 3 10 3
40 77 4 1 3 2
37 73 4 10 6 3
42 33 6 9 4 1
19 73 7 8 6 2
43 45 10 4 9 2
36 20 5 8 4 2
59 33 9 8 6 3
34 22 3 5 4 3
62 40 2 5 4 1
6 16 6 4 3 2
72 13 2 4 6 2
75 67 9 5 7 3
30 16 3 8 4 2
26 21 2 5 2 3
77 8 5 8 5 2
21 71 9 5 8 1
4 12 10 5 7 2
38 63 4 8 6 2
31 73 8 6 2 3
9 59 10 1 8 3
17 4 8 1 10 1
53 45 10 4 6 3
74 33 2 9 4 2
56 13 4 2 5 1
64 58 4 3 8 2
11 72 9 1 5 3
2 22 5 7 6 3
53 7 5 9 6 3
29 55 6 3 2 2
3 6 10 2 8 2
24 22 2 5 3 3
29 57 10 2 3 1
33 60 4 9 6 1
7 4 3 5 7 2
34 19 8 7 6 3
16 15 4 6 2 1
15 24 8 7 6 3
71 41 5 1 3 1
16 75 7 6 6 3
3 47 10 3 10 3
77 39 6 8 2 2
66 65 10 5 6 3
69 50 4 9 6 3
60 60 6 9 5 2
72 56 5 2 5 2
72 47 7 4 5 3
71 22 5 9 4 1
61 5 9 6 10 1
34 48 9 3 8 1
13 72 7 4 5 3
27 6 4 4 7 3
18 40 2 8 6 2
29 49 7 4 7 1
37 75 7 1 3 1
18 13 6 10 10 1
32 63 5 5 2 3
47 57 9 6 9 3
3 6 3 2 5 3
74 68 2 8 9 3
11 77 5 8 3 1
57 26 3 6 9 2
24 16 2 4 4 2
39 4 6 7 8 3
21 77 7 10 3 1
8 74 2 3 8 2
19 22 8 10 5 1
66 23 9 5 7 2
38 37 3 9 7 2
72 6 9 9 9 2
6 5 7 10 5 1
5 70 7 8 10 1
75 10 5 9 3 3
68 34 9 8 6 3
39 11 9 3 6 2
25 66 7 9 4 3
59 64 9 8 3 3
36 41 9 2 9 1
80 49 9 1 6 3
4 27 8 4 2 1
2 60 9 5 5 1
62 13 4 8 2 1
64 7 4 6 10 2
20 49 4 7 9 3
9 4 5 10 7 2
45 75 5 8 9 3
65 6 10 7 3 2
53 73 3 8 4 2
57 42 5 7 8 2
11 11 9 4 10 3
75 57 4 3 8 3
46 45 5 5 7 2
13 74 7 3 10 1
39 61 2 5 4 3
14 44 10 3 9 2
16 14 8 6 7 2
21 14 3 3 9 2
22 11 8 1 8 1
27 55 6 10 5 2
19 38 9 5 3 2
42 40 3 6 6 3
16 63 5 1 6 2
36 29 10 9 4 1
20 3 5 7 7 3
36 51 8 9 7 1
17 28 7 5 5 3
20 61 4 8 2 2
53 78 6 10 8 3
27 69 5 8 6 1
30 12 10 7 7 2
22 39 4 1 3 1
10 72 3 6 9 2
23 7 9 7 9 3
49 27 6 10 9 1
19 34 5 4 6 3
6 58 4 6 6 2
37 24 8 8 3 1
26 41 4 9 4 2
66 23 4 2 8 1
79 23 10 2 8 2
47 29 7 10 4 1
17 19 2 10 10 3
51 17 5 2 2 1
8 4 10 6 10 1
67 43 8 3 6 3
49 18 2 5 6 3
65 6 3 8 6 1
2 25 7 9 8 3
8 29 10 7 9 3
7 71 5 7 2 3
73 69 7 8 9 3
80 32 8 10 10 2
47 44 6 8 7 3
68 60 5 1 7 2
33 73 4 1 8 2
30 10 8 5 5 1
51 39 3 3 7 3
72 39 7 6 4 1
79 1 7 1 5 2
75 20 4 1 2 1
56 67 2 5 3 3
10 70 9 7 8 1
55 13 9 5 8 3
7 54 8 2 9 2
61 52 5 3 6 1
23 11 6 7 8 2
28 69 10 2 10 3
62 5 6 7 6 2
30 31 4 7 9 1
2 71 8 7 5 3
11 31 9 6 8 2
7 19 4 6 10 2
48 30 3 10 5 1
38 34 5 8 8 2
64 41 5 9 8 3
22 17 6 5 6 2
57 28 9 8 7 2
48 8 6 10 6 1
2 31 10 10 5 3
65 66 4 1 2 1
41 59 4 8 5 3
21 52 10 4 2 3
12 75 3 1 7 1
35 18 7 5 2 1
75 16 7 4 10 3
59 13 8 1 3 2
61 37 4 1 8 1
21 12 9 10 10 1
24 9 2 3 10 2
4 71 6 6 2 3
17 50 7 6 3 3
38 76 4 4 6 3
25 57 8 10 5 2
73 29 3 9 9 2
38 78 3 5 5 1
24 4 9 4 8 2
4 6 5 8 4 1
6 23 6 1 2 2
22 2 6 2 9 3
39 69 8 2 10 2
30 31 6 5 2 1
48 45 3 2 6 1
42 51 2 9 2 3
24 50 8 7 9 1
71 30 5 8 7 1
7 18 5 8 8 2
58 27 2 2 3 3
44 54 3 10 10 3
27 32 5 3 6 1
53 12 6 3 2 1
27 60 2 1 8 3
54 75 6 3 5 3
16 74 7 3 6 1
70 18 9 8 10 2
68 8 5 3 3 1
69 11 10 1 5 3
63 25 9 9 5 2
64 6 10 4 9 1
71 78 10 6 8 2
8 68 10 9 9 3
3 20 8 9 7 2
50 45 5 1 10 3
9 40 3 1 4 1
17 59 3 4 5 1
47 34 9 7 2 1
55 16 4 8 2 3
40 18 9 3 4 2
9 30 2 1 5 1
49 13 9 2 10 1
45 21 10 8 4 1
18 57 4 1 8 2
49 49 7 2 10 1
59 54 6 6 7 3
4 14 7 10 9 1
4 53 7 2 3 1
52 47 8 9 7 3
20 9 8 2 10 3
78 6 2 4 5 2
60 62 8 2 9 1
50 74 7 3 10 2
51 67 7 6 7 2
71 79 2 9 5 3
47 2 8 7 2 3
47 66 3 10 2 1
73 5 9 10 8 2
65 8 10 6 8 2
60 35 6 8 4 2
41 64 5 8 6 1
77 17 6 4 2 1
42 62 2 6 5 1
77 11 2 1 5 3
13 44 3 7 3 2
16 1 9 8 6 3
70 62 10 10 6 1
26 50 2 3 9 1
74 6 5 5 7 3
73 12 4 2 9 2
38 8 9 3 3 1
65 5 8 8 6 2
67 55 7 5 6 2
3 59 6 6 8 3
18 9 2 3 8 3
42 30 4 2 7 1
56 5 5 5 5 3
21 39 8 9 8 3
23 65 8 8 4 3
76 68 8 5 7 1
58 68 2 8 7 3
73 9 6 9 4 3
9 49 5 6 2 3
22 6 3 4 2 2
52 60 4 8 5 1
38 29 4 10 10 2
7 71 6 5 5 1
9 74 8 7 7 2
14 9 2 10 9 2
68 66 10 3 3 3
70 28 7 2 3 2
5 63 8 10 9 3
77 40 5 6 9 2
23 10 6 3 9 1
24 48 8 2 5 3
68 65 4 3 6 1
71 33 5 4 6 3
4 22 5 5 6 2
45 78 7 7 6 2
18 35 2 1 7 3
63 77 6 8 8 3
51 30 5 2 8 3
11 17 2 5 8 2
67 46 3 4 4 3
6 61 10 3 3 3
48 35 3 5 7 1
24 73 3 5 4 3
72 55 2 2 7 3
18 63 9 1 10 3
74 1 10 10 10 3
55 42 5 3 8 3
7 43 7 4 10 3
17 77 4 9 5 2
14 51 9 9 8 1
23 10 8 7 5 2
46 71 10 9 6 3
2 7 2 10 8 1
11 19 2 6 4 3
59 76 9 2 5 1
39 75 5 10 6 1
59 46 6 10 8 3
25 29 6 6 8 1
76 50 9 6 8 1
72 69 3 8 3 1
44 55 10 10 4 3
44 2 9 10 9 3
39 53 4 10 10 3
21 64 2 3 2 1
53 59 2 9 10 1
24 67 9 3 6 1
32 37 10 6 6 2
47 6 6 10 10 1
42 19 6 5 3 2
54 75 7 3 7 3
80 65 4 10 9 2
50 8 10 3 4 1
71 3 8 7 3 2
39 26 7 7 8 2
17 66 8 8 6 1
71 76 6 1 2 1
72 65 10 7 8 3
16 14 5 9 5 2
56 69 10 8 4 1
47 16 3 7 9 1
11 3 7 3 5 3
27 27 8 3 3 3
29 56 7 8 6 3
31 40 9 9 8 1
35 59 8 1 7 3
36 2 3 10 2 1
55 22 2 10 10 1
17 47 9 10 6 2
55 58 9 8 4 1
50 51 2 8 2 3
62 76 10 9 3 3
32 38 2 9 8 2
77 22 4 6 2 3
22 29 6 7 9 3
62 59 8 5 8 1
2 39 10 8 7 1
35 70 8 6 6 3
2 24 7 6 3 2
71 1 2 2 2 2
61 22 7 2 5 2
43 33 6 8 2 3
80 18 7 7 8 3
69 79 4 8 10 2
18 58 10 10 8 2
17 55 4 8 6 1
6 15 9 9 2 3
79 61 3 1 3 3
67 38 10 6 3 2
32 13 5 5 7 2
19 48 2 7 10 1
29 36 2 5 6 3
46 46 5 5 6 3
37 4 2 6 10 1
43 33 6 1 9 1
25 52 7 4 5 3
25 79 9 2 5 2
59 39 5 2 4 2
76 74 9 8 4 3
40 18 10 9 3 1
73 43 5 8 9 2
53 57 4 1 10 3
72 56 10 2 2 2
50 2 10 3 3 2
68 12 8 4 4 2
71 77 6 2 3 1
49 41 7 7 5 1
11 32 10 3 3 1
68 26 4 8 4 2
35 4 8 3 5 2
78 18 9 5 5 3
72 58 2 6 7 1
46 55 4 5 7 3
10 13 5 4 4 1
64 4 5 8 4 2
60 73 9 9 10 1
15 51 8 6 6 1
37 41 9 4 9 1
8 19 2 9 9 3
10 61 3 6 8 1
15 60 9 6 2 2
73 62 8 7 7 1
52 46 5 1 9 3
42 79 8 5 6 3
53 7 3 1 6 1
42 56 2 7 3 2
17 78 9 3 5 1
12 57 7 5 8 2
4 45 7 6 9 3
66 70 5 8 6 1
67 63 10 2 9 1
38 10 7 6 10 2
47 18 4 10 2 1
57 39 9 4 6 3
63 13 10 5 7 3
7 36 8 1 3 1
70 23 3 1 3 3
11 62 9 7 7 3
38 28 10 10 2 1
49 9 2 4 3 3
58 61 10 6 9 2
50 45 5 3 2 3
49 24 5 2 7 1
44 77 3 4 7 2
69 12 8 5 7 2
3 57 10 5 8 2
67 48 3 10 9 2
74 9 8 4 5 1
72 64 3 10 2 3
47 38 10 6 5 3
3 67 9 2 9 3
73 33 9 7 5 1
17 76 2 4 9 3
50 32 3 6 10 1
53 75 9 9 2 2
28 33 9 7 7 2
22 25 6 9 3 3
10 21 2 3 5 3
49 28 10 6 7 1
14 12 7 2 6 2
10 26 5 6 9 3
59 22 10 4 3 3
71 47 2 5 4 3
42 41 2 5 2 1
13 62 8 5 3 1
54 66 10 10 4 1
34 16 7 7 7 3
28 67 4 4 3 3
58 70 2 2 10 1
6 54 4 9 6 3
43 28 6 6 3 2
35 32 6 2 7 3
6 32 5 4 8 2
50 28 6 8 10 2
35 31 7 1 8 2
22 52 5 10 5 1
51 9 5 7 2 2
54 2 5 8 8 1
65 39 10 7 5 2
71 11 4 5 6 3
24 29 7 1 7 1
25 28 10 10 8 1
44 56 10 7 4 3
72 66 10 7 5 1
51 49 2 6 10 1
36 27 6 3 6 2
61 59 9 1 4 3
34 21 6 7 7 1
79 10 4 5 9 1
31 15 3 1 2 1
15 67 5 5 2 3
38 22 10 9 5 3
57 3 6 7 2 1
19 44 4 9 7 3
50 17 2 3 6 3
42 10 6 5 4 2
64 69 5 10 9 2
29 58 3 9 3 1
46 31 3 5 7 1
61 7 2 7 7 3
35 79 8 8 10 3
67 17 3 3 4 1
11 6 10 3 6 2
35 33 8 5 2 1
63 72 7 6 9 2
62 65 3 3 5 2
63 51 9 10 9 2
23 69 10 8 2 3
61 34 10 1 9 2
8 3 9 1 3 2
77 70 4 5 3 2
67 70 5 9 8 1
54 55 10 2 9 2
41 26 7 6 4 3
76 50 6 7 3 1
14 43 10 9 10 1
17 46 9 6 9 1
74 39 4 5 10 3
78 1 9 5 9 2
44 41 6 7 6 2
59 48 6 8 5 1
66 7 6 5 2 3
4 72 5 2 9 3
70 63 2 8 9 1
34 56 10 5 10 3
74 4 8 1 3 1
56 18 8 9 7 2
3 20 9 9 3 1
61 70 10 9 7 1
6 72 4 10 3 3
79 25 4 3 10 2
35 31 2 1 4 3
37 50 9 1 4 1
54 7 4 6 4 3
74 26 7 6 2 2
57 2 2 10 2 1
24 44 10 5 3 1
30 66 3 10 6 3
71 4 9 7 9 1
50 16 9 10 9 1
41 63 5 6 10 2
25 67 7 1 3 2
62 8 7 4 6 3
73 41 7 1 2 2
13 11 10 3 3 2
46 38 3 9 7 1
7 52 8 2 7 2
31 76 9 6 5 3
33 35 9 7 10 1
16 7 10 4 4 1
61 75 7 4 7 3
61 62 7 3 7 2
9 2 9 8 6 3
45 65 4 1 3 1
12 56 7 1 4 1
49 46 7 7 3 1
5 22 10 9 8 2
63 36 8 2 5 1
8 27 10 4 2 2
4 25 7 2 4 3
75 57 7 3 6 1
69 35 8 7 8 3
30 29 3 5 6 2
58 68 2 8 6 3
4 3 8 8 3 1
34 29 3 9 10 3
21 31 2 3 2 1
9 24 2 6 10 2
16 18 6 10 5 1
80 51 7 2 8 3
22 36 4 7 6 1
55 36 5 9 3 2
26 51 7 6 9 1
14 45 4 5 6 2
16 51 10 2 4 2
13 79 6 10 3 2
24 77 7 4 7 2
77 50 10 4 9 1
55 27 8 6 7 1
24 48 3 3 6 3
53 29 6 9 4 3
26 72 2 3 3 3
41 73 6 4 10 3
3 5 6 2 2 1
3 20 3 4 7 2
17 29 2 3 3 3
23 24 4 9 6 1
41 9 4 10 6 2
32 13 7 2 4 1
37 4 5 1 6 1
56 19 9 5 5 2
75 71 3 3 4 3
47 2 5 10 5 3
71 50 8 5 7 1
78 8 7 4 9 3
75 57 7 1 7 2
72 50 6 5 8 2
26 70 4 8 9 1
74 43 7 5 4 3
23 16 9 4 8 2
74 68 10 2 3 2
53 55 10 10 3 3
12 26 9 4 7 1
26 35 8 7 9 1
74 18 5 5 10 3
58 26 8 4 7 1
34 29 6 1 10 1
37 3 9 8 9 1
64 47 2 10 8 1
13 2 7 5 8 3
66 2 3 7 6 3
7 40 5 7 10 2
14 10 2 10 10 3
39 75 10 9 10 1
3 5 6 8 3 2
14 66 2 5 10 1
6 49 7 2 8 3
20 72 10 4 3 1
3 59 7 8 10 1
28 17 3 4 8 2
20 25 8 3 2 3
19 4 8 8 10 2
30 76 7 10 3 1
48 23 2 10 5 2
48 8 5 4 3 3
23 66 2 2 7 1
74 44 6 3 10 3
8 78 7 7 10 3
12 63 10 1 9 2
15 16 2 8 4 1
47 13 8 4 10 2
